date,quantity,price,inflated,Caldas_mean_precip,Caldas_mean_temp,Caldas_min_temp,Cundinamarca_mean_precip,Cundinamarca_mean_temp,Cundinamarca_min_temp,Narino_mean_precip,Narino_mean_temp,Narino_min_temp,Cauca_mean_precip,Cauca_mean_temp,Cauca_min_temp,Risaralda_mean_precip,Risaralda_mean_temp,Risaralda_min_temp,Antioquia_mean_precip,Antioquia_mean_temp,Antioquia_min_temp,Huila_mean_precip,Huila_mean_temp,Huila_min_temp,Magdalena_mean_precip,Magdalena_mean_temp,Magdalena_min_temp,Quindio_mean_precip,Quindio_mean_temp,Quindio_min_temp,Tolima_mean_precip,Tolima_mean_temp,Tolima_min_temp,Valle_mean_precip,Valle_mean_temp,Valle_min_temp,Cesar_mean_precip,Cesar_mean_temp,Cesar_min_temp,Santander_mean_precip,Santander_mean_temp,Santander_min_temp
1960-11-01,742.0,44.35,376.23633277027034,0.07999999999999999,72.5,54.15122445187181,0.08545454545454546,59.31818181818182,36.06430269445084,0.022666666666666672,64.95691817857816,49.830479026224225,0.6145193351748498,80.17965903342132,67.43210686779067,0.32080557282756805,73.73502537118328,55.18223103751528,0.14217736474257703,53.29712652127691,39.57624101639005,0.22738282164314222,81.8054398016833,61.1901327725267,0.17327579753936537,83.52592573750181,67.27904969635205,0.2860460410776898,71.30688851155942,50.864905528658475,-0.12041871869247019,83.23292265376689,67.4012762350397,0.3669762807907998,80.90560882854531,69.96923740455746,0.06571316003133516,83.16867302306622,76.17919268667977,0.23602581088598074,67.86986902788695,59.92592694789234
1960-12-01,1111.0,43.85,371.99466047297295,0.35250000000000004,71.16666666666667,53.750331163167154,0.77,56.57142857142857,32.125277132936546,0.01806451612903226,65.00066194216892,47.43976142976245,0.6326987858272988,80.02684619102094,69.06679083442884,0.293126205102359,74.58854823190437,56.34800603176302,0.1012352264834596,52.97927999479144,40.28488407710826,0.19279278251639226,82.26083026495937,58.59595904246761,0.27619787775527027,83.16686277657146,63.905754748362185,0.3523814100755899,71.65206454315683,51.13437921400218,-0.12763045457803304,82.71615591909683,63.441740891308065,0.09943022651369471,82.32138872088,71.26594537558546,-0.08430285282820303,85.30793372938965,74.54446843073137,0.18308640986356797,68.52186829818277,60.826321485932965
1961-01-01,766.0,44.48,373.5531558528428,0.17878556323618602,71.87096774193549,54.0,0.103870407151541,58.904761904761905,30.6717423253627,0.10793882778802465,66.24137931034483,46.45574539227437,0.5535083046486793,80.50040544096908,70.04106638157461,0.2368689423206367,75.42570088618805,56.284944490967206,0.09171933634157135,52.72499379306806,38.281146546436744,0.0812391936034666,83.67020787311708,59.83945616891467,0.19853995400575786,82.91651856214683,64.8126539327367,0.07789295812051783,72.80155264703443,49.73141059085473,-0.06362060011989404,83.34231681591815,64.3330851462927,0.043193494529281284,83.09232681168787,72.35153133019327,0.11773900809669305,86.12283456335287,75.46824744696103,0.14052792660741414,68.94240686994715,59.26552846780858
1961-02-01,470.0,44.580000000000005,374.39297859531763,0.16004465565165954,72.21428571428571,51.0,0.0816001001260288,52.42857142857143,33.0,0.07791097660460715,66.92592592592592,46.35760219593892,0.9339340607723193,80.60330515027081,70.88697000793,0.22960996578513834,75.71340297958811,56.30762616644838,0.10787106458379529,52.588619517700664,39.559773848628964,0.12534865547155696,84.10165246978474,61.03872060975791,0.18198930755860696,83.67274845662028,65.98918732526052,0.19400588106904088,73.10998623275775,50.62928421854789,-0.16110593009589388,84.89508448031046,62.92292286875342,0.1534080460139655,83.58582752006744,72.66654366132143,-0.15168565640183834,87.03495376805297,76.64340226815942,0.15946349805488047,69.62018465670715,60.27027345939034
1961-03-01,400.0,44.29999999999999,372.04147491638787,0.114,71.54838709677419,54.0,0.1417689835522528,55.967741935483865,37.0,0.13757711349835228,67.12,51.626697372530955,0.5997517151899618,80.7318611297945,69.31963392520474,0.2521382650976181,75.64653022202317,57.073487432274824,0.1229891511351155,53.12645615580414,40.13126751481719,0.13464414958984292,83.45586038285933,61.16726650225711,0.17929143087377092,84.55665898647426,67.67969702523045,0.19257231702375482,73.03658624814767,51.7219655530615,-0.04183604504999479,85.8408914857242,66.22693544551761,0.11627968223478222,83.07384601074637,72.87580405336543,-0.16783634003377657,87.50388480101026,76.67854394676901,0.16551531638472314,69.70135589617148,61.11882478910252
1961-04-01,503.0,43.9,368.68218394648835,0.04,70.96296296296295,58.0,0.1610459891734387,56.13333333333333,42.0,0.17102542416223623,66.55172413793103,51.21717806052932,0.6647696194141391,80.81357850168557,69.6498156056948,0.29333173170750515,74.732996063947,56.83414142289525,0.11525170913092786,53.505888452063814,41.77242360437216,0.2790351331414458,82.78138475258866,60.365772563622095,0.24798884062462062,85.10505487846302,68.99825208044732,0.2842560126854059,72.53457853553196,50.76678295746233,0.2343117699310189,83.17165505305829,67.41193387604721,0.1883714913032873,82.2953023803216,71.43782401143612,-0.10066833272815154,87.32325849585824,78.01738086902338,0.193314613607066,69.13070525103845,61.46654378325374
1961-05-01,706.0,43.5,365.3228929765887,0.2235422597716744,73.27586206896551,54.0,0.23157576402864577,55.645161290322584,43.0,0.16456039609213044,68.1,53.35519670043567,0.7121807512962921,81.54187007979009,69.79632162274395,0.2738373905867561,74.53754969645948,56.48184089785434,0.09452850763237149,53.257759080048764,40.74767155593818,0.080384530931111,83.60201238551609,60.80703424760245,0.25944865810441525,85.28186251637415,69.80523649745317,0.1959780395775805,72.51082802163833,52.30799002964761,0.11652666747358728,81.36407073080304,67.80190699268452,0.22708725696240553,81.86982794225918,71.01903676159674,0.0784892263303616,85.74113528914094,78.11387472283492,0.1572616273756606,69.29245128285217,60.65943373045604
1961-06-01,993.0,43.330000000000005,363.89519431438134,0.16833333333333333,71.63333333333334,55.0,0.10214293011989949,55.1,36.0,0.05775891181413288,68.6,50.61102190770538,0.8456512701934031,81.36825495939205,69.95804307065686,0.2600936582326171,74.47532494574325,55.03716314359413,0.044022252968817226,52.22171996400608,39.2055545803342,0.011772305793114612,83.72497958088294,60.04471331953048,0.26822588189614305,85.26859034329873,70.05375876479874,0.09827422741840836,72.58816953281902,51.296601602192496,0.16815111544301012,79.89164937663563,67.04748604411236,0.19853034803451997,82.15943784049892,70.90057001632988,-0.000988984457249209,86.05231446107616,77.388504231058,0.1279762170367361,69.28279827376033,60.73526353617327
1961-07-01,556.0,43.5,365.3228929765887,0.16272727272727275,71.6,55.0,0.07621998669816035,54.612903225806456,39.0,0.04452919514621474,67.19354838709678,49.944501428283345,0.9079175140150603,81.23943117990935,68.83674701073362,0.2004106229502107,75.27732288183553,55.55074839523924,0.04186975679327879,50.79433418635123,38.43509061565809,0.291307973197671,84.6121341873207,59.80904120408107,0.2339674725064285,84.95274294161436,68.77280082606869,0.10661347785077584,73.10653793476683,50.766025518206334,0.12464909471913925,79.58400644412379,66.48971268290745,0.20683357756794468,82.88762051765266,71.51834669026387,-0.10613499787187883,87.01034866736595,77.4720791645779,0.16508380065844566,69.21740146749589,60.46034331255476
1961-08-01,304.0,43.53,365.57483979933113,0.13,73.35483870967742,54.0,0.12597447204140275,54.903225806451616,37.0,0.05096975454390147,68.1,45.0,0.9186298105650338,81.0618650705079,69.77367728012455,0.18415244534397873,75.3693956388005,56.436194587644096,0.0448617181445579,50.90826784509573,37.31219771985895,-0.0055312656843488905,86.158892179852,60.365950174628765,0.24775152019817986,84.3428790347965,68.48182479818882,0.09762039746794972,73.52762591059427,50.54454081449921,0.11979630153480447,80.59168939729508,67.25877954939533,0.17761864139569652,82.44728388209595,70.4109524412616,-0.12546026861765697,86.51855705534027,77.92096794374613,0.13084378144066106,69.66740215886551,60.10802415996257
1961-09-01,305.0,43.330000000000005,363.89519431438134,0.2036363636363637,70.67857142857143,54.0,0.10566496750256178,53.66666666666666,36.0,0.10716914313953137,67.56666666666666,41.0,0.7216843499327238,80.83061052861125,69.5973999779259,0.25791808229764435,74.54647746611805,55.70608492313256,0.06918068547418443,51.91203895148827,37.59867985600978,0.02298142033848001,86.03365630869997,61.40505933104021,0.22197054652024453,84.14649781192912,68.48557049848961,0.35961996986203726,72.50798203775923,50.007106900485354,0.12154057791528479,81.05151552681771,66.65589027571328,0.3254327873531825,81.74549628309693,70.8466696803992,-0.08637507352410108,84.8643862739163,76.42609203209251,0.1524038486344688,69.27224851471631,60.48232073484227
1961-10-01,451.0,43.15,362.3835133779265,0.19772727272727275,70.0,55.0,0.16728861953192214,55.032258064516135,39.0,0.20525991818445702,66.25806451612904,41.0,0.8820016273016602,80.35794010122993,69.3807188312322,0.3106538481806687,73.80019451187249,54.65014298363008,0.07891640454647525,53.26295052699766,38.80406562097183,0.21965711721554937,83.78781075816983,61.09871719974913,0.24789900182402957,83.70624593218014,69.09727890100194,0.3799578882516823,71.60784611331518,50.77534667947291,0.077190374889677,82.27723083572302,67.51858703532541,0.39372098525025223,80.78149391757182,70.42287770613508,0.01050761837686899,83.87215473937374,75.99898020060168,0.19518765091903917,68.6123247720741,60.15471264165711
1961-11-01,736.0,43.04999999999999,361.54369063545147,0.18923076923076926,68.46666666666667,55.0,0.15804062529710794,54.0,38.0,0.18361827741382347,64.63333333333334,39.0,0.7035545633078273,80.27281930395228,67.9133331304293,0.31606450860267515,73.54239089123642,55.55218131247787,0.1305292203607697,53.44614573889875,39.91296711600141,0.23524277677638816,81.90671035709799,61.23348162083227,0.21870664190903483,83.57744392633838,67.59408339323613,0.28585372004296083,71.37756607188317,51.37417261148316,-0.04265134791997884,82.99844528314331,66.85969098279504,0.34050157254929436,81.00494983132188,70.56172282181844,0.03476993155719393,83.696730239234,76.02838522488865,0.27528664473153697,68.16656053202915,60.14232983487572
1961-12-01,1074.0,42.79999999999999,359.4441337792643,0.0945,70.5806451612903,55.0,0.12692974364012216,53.064516129032256,35.0,0.14470224686903374,65.06666666666666,41.0,0.6717519989863953,80.00343483791305,69.35637389152275,0.29372296298326667,74.4184620517882,56.25186936789245,0.11055073035708116,52.93582493705984,39.975344297168704,0.17567345693708541,82.45673959779276,60.23326617870003,0.2161794474898879,83.26258874297976,64.83198127521938,0.3515943219558886,71.78496241587463,51.30103480260733,-0.13318715951001397,82.77366434228172,64.39886297765821,0.1634392002637811,82.04630687357071,71.04834032109511,-0.059429829009009144,85.13742573195385,74.60572288860664,0.15223955477749912,68.62358827540999,60.52387779591006
1962-01-01,714.0,42.79999999999999,355.8734966887417,0.03636363636363637,72.10714285714286,56.0,0.08518273963436683,54.74193548387096,36.0,0.02064516129032258,65.33333333333333,41.0,0.5928200932711458,80.43506622448385,70.01429860635469,0.22359859637498622,75.37197240451653,56.21465713954886,0.09327805977913911,52.72590441770102,38.80263606277484,0.07936258170662983,83.56157089642463,60.57089237279346,0.15043050918266548,82.94705710852922,64.80882570671407,0.07952556696410285,72.80962389756243,50.22912208456835,-0.09687489292421617,83.40310708444949,63.91204452773268,0.016794238267301198,83.13410669402856,72.20820500422087,0.1301469426201145,85.89489501187741,74.43431773930503,0.12923535182410886,69.16156059341237,59.60435967454846
1962-02-01,527.0,42.78,355.70720066225164,0.12444444444444445,73.0,55.0,0.10703266836886982,55.60714285714285,32.0,0.008571428571428572,66.0,41.0,0.8399757272473798,80.37729194133105,70.11261829304202,0.23300271814327536,75.4944178161624,56.68723320636572,0.11241850717312005,52.828103679944746,39.25888559682183,0.13124496714793507,83.90093775890142,61.0835093874312,0.1712732374980888,83.65444535764169,65.8778081297436,0.1952997736034028,73.13298586243499,51.02181957078912,-0.11304836157015971,84.84816677549544,63.57243126683033,0.11372845678716083,83.53193862969043,72.35058529517876,-0.14314359457087042,86.92402091078426,75.82742990106213,0.16050854980718315,69.74892071441924,60.51925874051001
1962-03-01,539.0,42.05,349.63739569536415,0.2314285714285715,70.5,54.0,0.14466718504053716,55.064516129032256,36.0,0.028387096774193557,65.3,40.0,0.6582508000692443,80.69642142340412,69.73193200599782,0.2500265540263497,75.31213047179762,56.571628977517584,0.12428479851944221,53.119499015545586,39.46894753374017,0.14696809197842947,83.27061773467551,61.496937384831604,0.1357381912993397,84.52317443388525,67.76340720159845,0.1965291755098824,72.94329201157704,51.89144375009401,0.031021000562619826,85.58029222867061,66.07001652542633,0.17166498923293966,82.994388172241,72.20573560740894,-0.1574132573499185,87.44507063237971,76.38578032090791,0.17690417569524558,69.68950315409157,61.056865579266216
1962-04-01,392.0,41.4,344.23277483443707,0.2047619047619048,70.21428571428571,58.0,0.16349273618170876,55.63333333333333,38.0,0.04633333333333334,65.96551724137932,50.0,0.6662533978870853,81.23690321804777,69.91149302856893,0.29560127728884156,74.55425423768344,57.11475427665406,0.11078801156712528,53.46567901493133,41.53348823599172,0.2289103478175707,82.8519756745171,60.59475648444639,0.355210359066434,85.18726389095535,69.33114395301574,0.28763083332898465,72.83748475700246,50.86552454949843,0.09961053492890709,83.55602842002867,66.91183308653484,0.17221082259891302,82.26226042045337,71.68755245207338,-0.10576445168273219,87.51564574539536,77.97007872973381,0.183237999726375,69.23966172563095,61.63186032376139
1962-05-01,349.0,40.45,336.33371357615897,0.4041379310344826,69.26666666666667,58.0,0.18675334032627122,55.451612903225815,37.0,0.03612903225806452,66.20689655172414,46.0,0.6865106015574043,81.40311902650824,69.88373088576455,0.259132557288415,74.4101028260313,56.492300231948285,0.09452084702073152,53.52047209940154,41.007507349214755,0.13794882540962644,83.34601347663646,61.48336894539371,0.23634907010302772,85.3196898130697,70.10925112404227,0.19315238735490928,72.53685193727996,53.02709847658626,0.1444549018178779,81.28756118710498,67.74448150088729,0.2582772700505128,81.95672216154627,71.18037350799206,0.11411534030325021,85.72559654441987,77.479161356443,0.16406025942993366,69.4270720884916,60.701223777343884
1962-06-01,658.0,39.5,328.4346523178808,0.3251851851851852,67.63333333333334,54.0,0.11725244864586538,54.53333333333333,32.0,0.03933333333333333,65.89655172413794,46.0,0.8011135808850554,81.20971369198638,69.20944635292813,0.2570660019850245,74.38316054650478,55.69891286074769,0.04264075546187245,52.10273655695505,38.90005061809118,0.04224395033465843,83.99132970904252,60.56328592970942,0.21995120711767246,85.27625000706418,70.2785294037838,0.09787620318479244,72.6790868150506,51.896062651769164,0.19471643280601889,79.88028716044296,67.44998767340876,0.145039776326567,82.17051173721707,71.44306062787408,-0.018310738127571648,85.91459052711194,77.00551160365755,0.13547278702697166,69.49393792230669,60.564229290642324
1962-07-01,619.0,39.88,331.59427682119207,0.13800000000000004,71.63333333333334,57.0,0.09160807308700326,54.193548387096776,40.0,0.0,67.96551724137932,49.0,1.032648414625777,80.95529499027977,69.77698236906642,0.20435537536195356,75.00535848556467,55.52724058471851,0.04832021808674855,50.94255748751309,38.52967261588467,0.21811356671656024,84.58147332708145,60.83588860786281,0.18652425954007276,84.87959419419101,68.96034162515672,0.10805068719706125,73.0568236416542,51.14099883064162,0.2029909910825777,79.24369502649343,67.18472154015441,0.2666550499882655,82.5520521273627,70.68718757501834,-0.09149926691498522,86.91835700438797,76.88832751901803,0.14425263944439126,69.45982316121078,60.59979295716918
1962-08-01,378.0,40.15,333.83927317880796,0.2380952380952381,71.03333333333333,56.0,0.10159623817142366,54.387096774193544,37.0,0.0025806451612903226,67.38709677419354,50.0,0.9405973974453745,81.27872591498341,69.72020609204539,0.18116925924630045,75.15848793822495,55.83850274661622,0.05619248145192743,50.932007317751264,37.15156133516138,0.009799205173554926,85.94845275673524,60.899829712174814,0.24386742415547677,84.51044583291309,68.91339145863441,0.10082151651945613,73.52988912987387,50.27438323526252,0.13310391946929134,80.58616071682052,66.88298698176116,0.15517627412300247,82.52287892068468,70.2128773661471,-0.11401605543242198,86.64937693774958,77.44983577848514,0.1254285488594581,69.66224186496832,60.737194979613356
1962-09-01,354.0,40.45,336.33371357615897,0.28238095238095234,70.79310344827586,55.0,0.11214158426617263,53.76666666666666,37.0,0.02766666666666667,68.14285714285714,45.0,0.6532912985867382,80.8990487883525,68.86320651438193,0.2511833694792999,74.40422000235272,55.71624926926194,0.05912392585597717,52.06139126189707,37.52409496970846,0.029423163244840428,85.81211631383833,61.42796021593838,0.198924396537059,84.19160661948422,68.36505716804733,0.361179208772459,72.63891346925939,50.506325714726515,0.05744391326980201,81.47279303541873,66.64504802065981,0.3166132552239014,81.72543725495838,70.1509407226401,-0.07935139202182784,84.63284520148152,75.79778823067473,0.16093772817278001,69.39380248988545,60.2293780022237
1962-10-01,697.0,39.78,330.7627966887418,0.3155555555555555,68.4,58.0,0.1744792149874563,54.67741935483871,40.0,0.02548387096774194,65.7741935483871,45.0,0.7893954191376875,80.23807373113821,69.40160474458538,0.3102717242807078,73.51151441559477,54.97382212467484,0.08454215790356012,53.24587462180257,37.78453013955723,0.23742067130707947,83.59334632112989,61.18082547501388,0.28898295241999117,83.58701857548404,68.96863423763851,0.38215051157963953,71.6616968602629,51.27166414997284,0.05822439159948766,82.0874860123549,67.5237680748653,0.4195008578906505,80.76401093853812,70.54025122071785,0.043337191891809436,83.65680396597223,75.47426714925139,0.18468389413418504,68.55618759772281,60.22791504069435
1962-11-01,923.0,39.85,331.344832781457,0.1959090909090909,69.3,58.0,0.16209618277152713,54.5,36.0,0.041000000000000016,64.82142857142857,46.0,0.7949691432422418,80.36602165941713,68.40194542431296,0.31129739795902867,73.35230048430059,55.9176906637899,0.11895511035222972,53.59413074057682,40.2627843005039,0.24254180635240036,82.01528419389584,61.30178973151464,0.26255612745399876,83.63174069802609,67.92418022042408,0.28562365951606156,71.4490771047286,51.87970076724154,0.035662294763467,82.76505927458327,66.33071393497019,0.31439361889991424,81.1011584402106,71.15320812970624,0.003660706494099372,84.22621708686763,75.88375631140276,0.3141616450395932,68.46672753436432,60.35572095062786
1962-12-01,983.0,40.1,333.42353311258285,0.235,70.03448275862068,56.0,0.09843334886288913,54.451612903225815,36.0,0.018064516129032256,65.03448275862068,48.0,0.7101587883617004,79.97698146086913,69.63547611435192,0.29422065845675294,74.25029301879349,56.14899231374843,0.12006471431709771,52.8915121817556,39.67029886663833,0.15835551980836948,82.64939375989361,61.879210118240096,0.15456231545525154,83.35827575355236,65.75342477261302,0.35078147382689456,71.91644645384999,51.46644881576969,-0.13970992175426875,82.83511682608535,65.36085332751775,0.22716715278928756,81.77025602657409,70.8174591776515,-0.034021862039749814,84.95664226269507,74.65277182763131,0.12077211165564627,68.72490519524396,60.22468991090254
1963-01-01,938.0,40.5,332.3475,0.10714285714285714,71.64516129032258,52.0,0.06732262739762539,55.032258064516135,32.0,0.10322580645161293,65.03448275862068,46.0,0.6301532957272935,84.0,69.97097451883822,0.21041412332255874,75.31657008053321,56.14654351702761,0.09483779164232845,52.73050836119899,39.320411557172896,0.0777937762571676,83.44538711596424,61.280111345623716,0.10265960799930274,82.97604634223163,64.7892932668009,0.08129605382524019,72.815168437284,50.728022888255126,-0.12940483089667365,83.46298623300866,63.48862547736659,-0.010733952301860666,83.17790524056002,72.0559215180593,0.14238867872556396,85.66528007086282,73.38724174701565,0.11829408104140554,69.37966006612515,59.95091883340758
1963-02-01,352.0,39.43,323.5669611111111,0.2780952380952381,69.92857142857143,47.0,0.1329617358913037,54.82142857142857,40.0,0.3064285714285714,63.75,46.0,1.93,81.0,69.34034586759519,0.23657129063258253,75.27121986598665,57.06210440296842,0.11693179399923448,53.06830609354657,38.941231337186906,0.1373058474876478,83.69695998953232,61.11535247258416,0.1611440824590361,83.63511732617945,65.76365165628778,0.196642893398445,73.15462996388221,51.40984620197305,-0.06388927110804753,84.79790708447891,64.2223809500608,0.07476334756967298,83.477069667573,72.02666086993335,-0.1346241180336561,86.81547707625609,75.01863287355636,0.16193869836490254,69.87396904933281,60.76523577404364
