date,region,mean_precip,mean_temp,min_temp,max_temp,price,quantity,inflated
1982-11-01,Risaralda,0.0,70.91304347826087,57.0,82.0,140.12,1694.0,364.6125682901555
1982-11-01,Santander,4.62,70.70833333333333,62.0,81.0,140.12,1694.0,364.6125682901555
1982-11-01,Tolima,0.08,75.85714285714286,64.0,,140.12,1694.0,364.6125682901555
1982-11-01,Valle,0.11966666666666667,73.58620689655173,61.0,89.0,140.12,1694.0,364.6125682901555
1982-12-01,Cauca,,81.875,73.0,,136.85,1214.0,356.1035538860104
1982-12-01,Cesar,,87.70370370370371,73.0,,136.85,1214.0,356.1035538860104
1982-12-01,Cundinamarca,0.03241935483870968,55.08474576271186,33.0,73.0,136.85,1214.0,356.1035538860104
1982-12-01,Huila,0.005,82.5,71.0,98.0,136.85,1214.0,356.1035538860104
1982-12-01,Magdalena,,84.0,71.0,95.0,136.85,1214.0,356.1035538860104
1982-12-01,Narino,0.13016129032258061,67.45454545454545,32.0,83.0,136.85,1214.0,356.1035538860104
1982-12-01,Quindio,0.885,74.21739130434783,60.0,,136.85,1214.0,356.1035538860104
1982-12-01,Risaralda,0.03333333333333333,72.58333333333333,62.0,81.0,136.85,1214.0,356.1035538860104
1982-12-01,Santander,0.0175,71.575,50.0,81.0,136.85,1214.0,356.1035538860104
1982-12-01,Tolima,0.015,74.9,65.0,,136.85,1214.0,356.1035538860104
1982-12-01,Valle,0.08322580645161291,74.0204081632653,64.0,91.0,136.85,1214.0,356.1035538860104
1983-01-01,,,,,,131.96,901.0,332.6915634538153
1983-02-01,Cauca,0.0,81.16666666666667,74.0,,128.93,767.0,325.05246495983937
1983-02-01,Cesar,,89.16666666666667,71.0,,128.93,767.0,325.05246495983937
1983-02-01,Cundinamarca,0.025357142857142856,59.285714285714285,32.0,73.0,128.93,767.0,325.05246495983937
1983-02-01,Huila,,85.25,71.0,98.0,128.93,767.0,325.05246495983937
1983-02-01,Magdalena,,82.54545454545455,53.0,92.0,128.93,767.0,325.05246495983937
1983-02-01,Narino,0.01714285714285714,69.3076923076923,56.0,84.0,128.93,767.0,325.05246495983937
1983-02-01,Risaralda,,77.5,,,128.93,767.0,325.05246495983937
1983-02-01,Santander,,72.71428571428571,65.0,85.0,128.93,767.0,325.05246495983937
1983-02-01,Tolima,,79.41666666666667,66.0,,128.93,767.0,325.05246495983937
1983-02-01,Valle,0.0071428571428571435,76.85714285714286,64.0,93.0,128.93,767.0,325.05246495983937
1983-03-01,Cauca,,81.77777777777777,73.0,,127.04,609.0,320.2874827309237
1983-03-01,Cesar,,88.625,73.0,103.0,127.04,609.0,320.2874827309237
1983-03-01,Cundinamarca,0.15741935483870967,57.172413793103445,37.0,74.0,127.04,609.0,320.2874827309237
1983-03-01,Huila,0.255,82.9,72.0,95.0,127.04,609.0,320.2874827309237
1983-03-01,Magdalena,,85.92857142857143,78.0,97.0,127.04,609.0,320.2874827309237
1983-03-01,Narino,0.16903225806451613,68.34782608695652,58.0,83.0,127.04,609.0,320.2874827309237
1983-03-01,Quindio,,73.72222222222223,61.0,,127.04,609.0,320.2874827309237
1983-03-01,Risaralda,,75.4,,,127.04,609.0,320.2874827309237
1983-03-01,Santander,0.02,73.5909090909091,65.0,85.0,127.04,609.0,320.2874827309237
1983-03-01,Tolima,,77.5,66.0,,127.04,609.0,320.2874827309237
1983-03-01,Valle,0.13129032258064516,75.4,32.0,93.0,127.04,609.0,320.2874827309237
1983-04-01,Cauca,,83.1,73.0,,126.76,1138.0,319.581559437751
1983-04-01,Cesar,,90.0,,,126.76,1138.0,319.581559437751
1983-04-01,Cundinamarca,0.21377049180327862,57.49180327868852,39.0,71.0,126.76,1138.0,319.581559437751
1983-04-01,Huila,0.0,83.09302325581395,70.0,96.0,126.76,1138.0,319.581559437751
1983-04-01,Magdalena,0.13,86.28260869565217,76.0,98.0,126.76,1138.0,319.581559437751
1983-04-01,Narino,0.22721311475409833,68.125,58.0,81.0,126.76,1138.0,319.581559437751
1983-04-01,Quindio,,75.0,,,126.76,1138.0,319.581559437751
1983-04-01,Risaralda,0.394,74.15384615384616,,,126.76,1138.0,319.581559437751
1983-04-01,Santander,0.06818181818181818,72.76595744680851,65.0,88.0,126.76,1138.0,319.581559437751
1983-04-01,Tolima,,79.0,,,126.76,1138.0,319.581559437751
1983-04-01,Valle,0.1359016393442623,74.95081967213115,32.0,90.0,126.76,1138.0,319.581559437751
1983-05-01,,,,,,130.47,1713.0,328.9350430722892
1983-06-01,Cauca,,82.0,73.0,,129.33,1196.0,326.06092680722895
1983-06-01,Cundinamarca,0.07000000000000002,55.6,36.0,70.0,129.33,1196.0,326.06092680722895
1983-06-01,Huila,,86.4,73.0,98.0,129.33,1196.0,326.06092680722895
1983-06-01,Magdalena,,86.08695652173913,77.0,96.0,129.33,1196.0,326.06092680722895
1983-06-01,Narino,0.022333333333333334,,32.0,83.0,129.33,1196.0,326.06092680722895
1983-06-01,Risaralda,0.08,73.18181818181819,56.0,83.0,129.33,1196.0,326.06092680722895
1983-06-01,Santander,,73.71428571428571,64.0,85.0,129.33,1196.0,326.06092680722895
