"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1975-08",,,,,,,,,"0","3,S","0","3,S",,,,,,,"63","3,S,30,+",,,,,,,,,,,,,,,"63.8","3,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1975-09",,,,,,,,,"0","4,S","0","4,S",,,,,,,"61","4,S,21,+",,,,,,,,,,,,,,,"63.7","4,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1975-11",,,,,,,,,"0","5,S","0","5,S",,,,,,,"63","5,S,30,+",,,,,,,,,,,,,,,"63.7","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1976-02",,,,,,,,,"0","5,S","0","5,S",,,,,,,"61","5,S,20,+",,,,,,,,,,,,,,,"63.4","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1976-03",,,,,,,,,,,,,"0","5,S","26","5,S","0","5,S",,,,,"79","5,S,31,+",,,,,,,,,"76.5","5,,,S",,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1976-05",,,,,,,,,"0","5,S","0","5,S",,,,,,,"63","5,S,23,",,,,,,,,,,,,,,,"65.4","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1976-07",,,,,,,,,"0","5,S","0","5,S",,,,,,,"63","5,S,26,+",,,,,,,,,,,,,,,"65.3","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1976-08",,,,,,,,,"0","5,S","0","5,S",,,,,,,"57","5,S,09,",,,,,,,,,,,,,,,"64.5","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1976-11",,,"161","5,S","9","2,S","3","2,S","0","4,S","0","4,S","0","3,S","27","3,S","0","3,S","63","4,S,14,","0.28","2,,S,03,","82","3,S,24,",,,"0","3,S","0.93","2,,,S","71.3","5,S","77.5","3,,,S","65.2","4,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-01",,,,,"4","2,S","2","2,S","0","3,S","0","3,S","0","5,S","26","5,S","0","5,S","63","3,S,25,","1.54","2,,S,19,","82","5,S,17,+",,,,,"1.94","2,,,S","72.0","7,S","78.8","5,,,S","65.3","3,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-02",,,,,"7",",S","6",",S","0",",S","0",",S",,,,,,,"64",",S,21,+","0.31",",,S,13,",,,,,,,"1.27",",,,S",,,,,"66.4",",,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-03",,,,,"10","1,S","6","1,S","0","1,S","0","1,S",,,,,,,"63","1,S,24,+","2.36","1,,S,22,",,,,,,,"4.88","1,,,S",,,,,"67.2","1,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-04",,,,,"14","4,S","7","4,S",,,,,,,,,,,,,"1.54","4,,S,12,",,,,,,,"3.40","4,,,S",,,,,,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-05",,,,,"19","3,S","12","3,S","0","2,S","0","2,S",,,,,,,"63","2,S,16,+","1.69","3,,S,16,",,,,,,,"4.47","3,,,S",,,,,"65.3","2,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-06",,,"162","4,S","13",",S","8",",S","0","2,S","0","2,S","0","2,S","28","2,S","0","2,S","63","2,S,14,+","1.18",",,S,02,","84","2,S,06,",,,"0","2,S","4.57",",,,S","71.3","4,S","77.4","2,,,S","65.2","2,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-07",,,,,"15","1,S","9","1,S","0","1,S","0","1,S",,,,,,,"63","1,S,31,+","0.79","1,,S,26,",,,,,,,"3.30","1,,,S",,,,,"65.5","1,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-08",,,,,"12","2,S","6","2,S","0","3,S","0","3,S",,,,,,,"63","3,S,21,+","1.22","2,,S,05,",,,,,,,"2.60","2,,,S",,,,,"65.0","3,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-09",,,,,"11","4,S","8","4,S","0","5,S","0","5,S",,,,,,,"63","5,S,28,+","0.98","4,,S,25,",,,,,,,"3.16","4,,,S",,,,,"65.0","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-10",,,,,"12","4,S","8","4,S",,,,,"0","2,S","29","2,S","0","2,S",,,"1.50","4,,S,01,","82","2,S,22,+",,,,,"4.19","4,,,S",,,"77.7","2,,,S",,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-11",,,,,"10","1,S","8","1,S","0","3,S","0","3,S",,,,,,,"63","3,S,15,+","2.13","1,,S,15,",,,,,,,"5.20","1,,,S",,,,,"64.7","3,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1977-12",,,,,"4","4,S","3","4,S","0","5,S","0","5,S",,,,,,,"64","5,S,31,+","0.83","4,,S,08,",,,,,,,"2.21","4,,,S",,,,,"65.2","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1978-01",,,,,"7","5,S","7","5,S","0","5,S","0","5,S","0","5,S","26","5,S","0","5,S","61","5,S,14,","2.36","5,,S,29,","82","5,S,24,+",,,,,"4.40","5,,,S","71.1","6,S","77.2","5,,,S","65.0","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1978-02",,,"168","5,S","9",",S","6",",S","0","1,S","0","1,S","0","4,S","24","4,S","0","4,S","61","1,S,05,","2.13",",,S,05,","84","4,S,21,+",,,"0","4,S","3.83",",,,S","72.2","5,S","78.3","4,,,S","66.1","1,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1978-03",,,,,"13","3,S","8","3,S",,,,,,,,,,,,,"1.69","3,,S,04,",,,,,,,"8.56","3,,,S",,,,,,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1978-04",,,,,"18","5,S","10","5,S","0","5,S","0","5,S",,,,,,,"63","5,S,18,+","3.15","5,,S,18,",,,,,,,"12.07","5,,,S",,,,,"65.1","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1978-06",,,,,"16","4,S","6","4,S","0","4,S","0","4,S",,,,,,,"63","4,S,30,+","0.39","4,,S,08,",,,,,,,"1.83","4,,,S",,,,,"64.9","4,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1978-07",,,"156","5,S","12","3,S","3","3,S","0","4,S","0","4,S","0","4,S","27","4,S","0","4,S","63","4,S,17,+","0.71","3,,S,01,","81","4,S,31,+","0","S","0","4,S","1.56","3,,,S","71.1","5,S","77.7","4,,,S","64.4","4,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1978-08",,,,,"19",",S","11",",S","0",",S","0",",S",,,,,,,"63",",S,31,+","1.85",",,S,05,",,,,,,,"4.94",",,,S",,,,,"64.9",",,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1978-09",,,,,"9","2,S","8","2,S","0","3,S","0","3,S","0","5,S","25","5,S","0","5,S","61","3,S,15,","0.75","2,,S,03,","82","5,S,01,",,,,,"3.06","2,,,S","70.8","6,S","77.3","5,,,S","64.3","3,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1978-10",,,,,"17","1,S","12","1,S","0","3,S","0","3,S","0","5,S","26","5,S","0","5,S","63","3,S,25,+","1.57","1,,S,11,","82","5,S,03,",,,,,"5.88","1,,,S","70.6","8,S","76.7","5,,,S","64.5","3,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1978-11",,,,,"10",",S","7",",S","0",",S","0",",S",,,,,,,"63",",S,14,+","1.73",",,S,12,",,,,,,,"3.71",",,,S",,,,,"65.1",",,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1978-12",,,,,"6","3,S","4","3,S","0","3,S","0","3,S",,,,,,,"63","3,S,24,+","0.71","3,,S,05,",,,,,,,"1.43","3,,,S",,,,,"64.5","3,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1979-01",,,,,"6","3,S","4","3,S","0","3,S","0","3,S",,,,,,,"61","3,S,07,","1.69","3,,S,25,",,,,,,,"2.87","3,,,S",,,,,"64.3","3,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1979-02",,,,,"4","4,S","3","4,S","0","2,S","0","2,S","0","4,S","24","4,S","0","4,S","63","2,S,03,","1.22","4,,S,14,","81","4,S,22,",,,,,"1.70","4,,,S","71.7","6,S","77.6","4,,,S","65.8","2,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1979-04",,,,,"19","2,S","13","2,S","0","4,S","0","4,S","0","5,S","25","5,S","0","5,S","63","4,S,28,+","1.54","2,,S,28,","82","5,S,14,+",,,,,"7.46","2,,,S","71.4","9,S","78.0","5,,,S","64.7","4,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1979-05",,,,,"15",",S","9",",S","0","3,S","0","3,S",,,,,,,"63","3,S,30,","0.75",",,S,09,",,,,,,,"3.30",",,,S",,,,,"65.9","3,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1979-06",,,,,"18","5,S","11","5,S",,,,,,,,,,,,,"2.36","5,,S,29,",,,,,,,"5.48","5,,,S",,,,,,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1979-07",,,,,"13","2,S","7","2,S","0","2,S","0","2,S","0","5,S","26","5,S","0","5,S","61","2,S,18,","0.39","2,,S,14,","84","5,S,03,",,,,,"2.17","2,,,S","71.7","6,S","78.2","5,,,S","65.2","2,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1979-08",,,,,"12","5,S","7","5,S",,,,,,,,,,,,,"1.14","5,,S,14,",,,,,,,"3.53","5,,,S",,,,,,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1979-09",,,,,"16",",S","10",",S","0","1,S","0","1,S",,,,,,,"63","1,S,18,+","1.14",",,S,18,",,,,,,,"4.08",",,,S",,,,,"64.7","1,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1979-10",,,,,"9","4,S","4","4,S","0","5,S","0","5,S",,,,,,,"63","5,S,23,+","1.89","4,,S,22,",,,,,,,"3.41","4,,,S",,,,,"65.4","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1980-01",,,,,"2","5,S","1","5,S","0","5,S","0","5,S",,,,,,,"64","5,S,20,+","0.43","5,,S,20,",,,,,,,"0.51","5,,,S",,,,,"66.1","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1980-03",,,,,"6","3,S","4","3,S","0","3,S","0","3,S",,,,,,,"64","3,S,23,+","2.13","3,,S,30,",,,,,,,"3.62","3,,,S",,,,,"67.3","3,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1980-09",,,"183","4,S","16","1,S","7","1,S","0","1,S","0","1,S","0","4,S","26","4,S","0","4,S","63","1,S,22,+","0.91","1,,S,28,","82","4,S,26,",,,"0","4,S","3.34","1,,,S","72.1","4,S","78.9","4,,,S","65.2","1,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1980-11",,,,,"9","5,S","6","5,S",,,,,,,,,,,,,"1.69","5,,S,06,",,,,,,,"5.09","5,,,S",,,,,,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1981-01",,,,,"9","5,S","4","5,S",,,,,,,,,,,,,"2.36","5,,S,26,",,,,,,,"3.98","5,,,S",,,,,,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1981-03",,,,,"6","3,S","4","3,S",,,,,"0","3,S","28","3,S","0","3,S",,,"1.89","3,,S,25,","82","3,S,04,",,,,,"2.88","3,,,S",,,"77.1","3,,,S",,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1981-04",,,,,"13","5,S","11","5,S",,,,,,,,,,,,,"0.87","5,,S,19,",,,,,,,"3.67","5,,,S",,,,,,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1981-05",,,,,"20","3,S","13","3,S","0","5,S","0","5,S",,,,,,,"63","5,S,09,+","1.69","3,,S,31,",,,,,,,"6.93","3,,,S",,,,,"65.5","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1981-06",,,,,"13","4,S","4","4,S",,,,,,,,,,,,,"0.47","4,,S,30,+",,,,,,,"1.78","4,,,S",,,,,,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1981-07",,,,,"10","3,S","6","3,S","0","4,S","0","4,S",,,,,,,"63","4,S,21,+","0.51","3,,S,12,",,,,,,,"1.96","3,,,S",,,,,"65.1","4,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1981-09",,,,,"11","4,S","6","4,S",,,,,,,,,,,,,"0.28","4,,S,17,+",,,,,,,"1.41","4,,,S",,,,,,
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1981-10",,,,,"13","1,S","9","1,S","0","5,S","0","5,S",,,,,,,"61","5,S,16,","2.76","1,,S,24,",,,,,,,"6.76","1,,,S",,,,,"64.6","5,,,S"
"COM00080094","PALONEGRO, CO","7.127","-73.185","1187.8","1981-11",,,,,"11","3,S","8","3,S","0","4,S","0","4,S",,,,,,,"63","4,S,30,+","0.43","3,,S,28,+",,,,,,,"2.36","3,,,S",,,,,"65.0","4,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1976-06",,,,,,,,,"0","5,S","0","5,S",,,,,,,"36","5,S,05,",,,,,,,,,,,,,,,"41.9","5,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1976-08",,,,,,,,,"0","5,S","2","5,S",,,,,,,"30","5,S,17,",,,,,,,,,,,,,,,"41.2","5,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1976-09",,,,,,,,,"0","5,S","1","5,S",,,,,,,"32","5,S,16,",,,,,,,,,,,,,,,"40.6","5,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1976-11",,,,,"17","4,S","12","4,S",,,,,,,,,,,,,"0.71","4,,S,30,",,,,,,,"3.12","4,,,S",,,,,,
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1977-02",,,,,"12","2,S","4","2,S","0","3,S","0","3,S",,,,,,,"37","3,S,28,+","0.67","2,,S,16,",,,,,,,"1.91","2,,,S",,,,,"42.4","3,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1977-03",,,,,"16","2,S","7","2,S",,,,,,,,,,,,,"0.35","2,,S,24,",,,,,,,"1.85","2,,,S",,,,,,
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1977-06",,,,,"14","3,S","3","3,S","0","4,S","0","4,S",,,,,,,"37","4,S,11,+","0.35","3,,S,12,",,,,,,,"1.28","3,,,S",,,,,"43.1","4,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1977-07",,,,,"18","5,S","5","5,S",,,,,,,,,,,,,"0.51","5,,S,31,",,,,,,,"1.57","5,,,S",,,,,,
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1977-09",,,,,"21","1,S","7","1,S","0","2,S","0","2,S",,,,,,,"34","2,S,19,","1.77","1,,S,26,",,,,,,,"4.40","1,,,S",,,,,"42.6","2,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1977-10",,,,,"15","1,S","6","1,S","0","4,S","0","4,S",,,,,,,"37","4,S,17,+","0.59","1,,S,31,",,,,,,,"2.04","1,,,S",,,,,"44.5","4,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1977-11",,,,,"20","3,S","8","3,S","0","2,S","0","2,S",,,,,,,"37","2,S,15,+","0.67","3,,S,07,",,,,,,,"2.65","3,,,S",,,,,"42.9","2,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1977-12",,,,,"13","1,S","7","1,S","0","5,S","0","5,S",,,,,,,"36","5,S,26,+","0.55","1,,S,31,+",,,,,,,"2.80","1,,,S",,,,,"43.7","5,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1978-01",,,,,"14","4,S","8","4,S","0","5,S","0","5,S",,,,,,,"34","5,S,19,+","2.17","4,,S,21,",,,,,,,"4.00","4,,,S",,,,,"41.8","5,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1978-02",,,,,"14","2,S","6","2,S","0","3,S","0","3,S",,,,,,,"37","3,S,15,","0.28","2,,S,09,",,,,,,,"1.32","2,,,S",,,,,"44.5","3,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1978-03",,,,,"15","5,S","8","5,S",,,,,,,,,,,,,"0.59","5,,S,02,",,,,,,,"2.52","5,,,S",,,,,,
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1978-06",,,,,"15","5,S","8","5,S",,,,,,,,,,,,,"0.59","5,,S,24,",,,,,,,"2.15","5,,,S",,,,,,
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1978-10",,,,,"8","5,S","1","5,S",,,,,,,,,,,,,"0.12","5,,S,20,",,,,,,,"0.39","5,,,S",,,,,,
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1978-11",,,,,"9","2,S","5","2,S","0","5,","0","5,S",,,,,,,"36","5,S,16,","0.63","2,,S,12,+",,,,,,,"2.08","2,,,S",,,,,"42.7","5,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1979-02",,,,,"5",",S","3",",S","0","2,","2","2,S",,,,,,,"32","2,S,09,+","0.31",",,S,25,+",,,,,,,"0.88",",,,S",,,,,"41.1","2,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1979-03",,,,,"14","5,S","9","5,S",,,,,,,,,,,,,"0.59","5,,S,19,+",,,,,,,"3.17","5,,,S",,,,,,
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1979-04",,,,,"14","3,S","8","3,S","0","5,S","1","5,S",,,,,,,"32","5,S,11,","0.67","3,,S,30,",,,,,,,"2.54","3,,,S",,,,,"43.6","5,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1979-05",,,,,"15","4,S","7","4,S","0","5,","0","5,S",,,,,,,"39","5,S,09,","0.71","4,,S,02,",,,,,,,"2.96","4,,,S",,,,,"45.0","5,,,S"
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1979-06",,,,,"13","5,S","5","5,S",,,,,,,,,,,,,"0.35","5,,S,07,",,,,,,,"1.46","5,,,S",,,,,,
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1979-08",,,,,"13","5,S","6","5,S",,,,,,,,,,,,,"0.63","5,,S,28,",,,,,,,"2.37","5,,,S",,,,,,
"COM00080370","SAN LUIS, CO","0.862","-77.672","2976.4","1979-10",,,,,"17","3,S","4","3,S",,,,,,,,,,,,,"1.02","3,,S,15,",,,,,,,"2.48","3,,,S",,,,,,
"COM00080099","SANTIAGO PEREZ, CO","7.069","-70.737","128.0","1976-11",,,,,"4","5,S","1","5,S",,,,,,,,,,,,,"2.76","5,,S,09,",,,,,,,"2.96","5,,,S",,,,,,
"COM00080099","SANTIAGO PEREZ, CO","7.069","-70.737","128.0","1977-05",,,,,"17","5,S","14","5,S",,,,,,,,,,,,,"1.46","5,,S,17,",,,,,,,"7.74","5,,,S",,,,,,
"COM00080099","SANTIAGO PEREZ, CO","7.069","-70.737","128.0","1978-10",,,,,"6","3,S","4","3,S",,,,,,,,,,,,,"1.69","3,,S,09,",,,,,,,"3.80","3,,,S",,,,,,
"COM00080099","SANTIAGO PEREZ, CO","7.069","-70.737","128.0","1979-02",,,,,"0","5,S","0","5,S","0","5,S","0","5,S","0","5,S","23","5,S","23","5,S","64","5,S,07,","0.00","5,,S,28,+","95","5,S,20,+",,,,,"0.00","5,,,S","81.6","8,S","94.0","5,,,S","69.3","5,,,S"
"COM00080099","SANTIAGO PEREZ, CO","7.069","-70.737","128.0","1979-05",,,,,"10","1,S","6","1,S","0","4,S","0","4,S",,,,,,,"70","4,S,22,+","1.02","1,,S,17,",,,,,,,"4.14","1,,,S",,,,,"72.9","4,,,S"
"COM00080099","SANTIAGO PEREZ, CO","7.069","-70.737","128.0","1980-09",,,,,"10","4,S","8","4,S",,,,,,,,,,,,,"1.81","4,,S,23,",,,,,,,"5.41","4,,,S",,,,,,
"COM00080099","SANTIAGO PEREZ, CO","7.069","-70.737","128.0","1982-06",,,,,"15","5,S","8","5,S",,,,,,,,,,,,,"0.94","5,,S,19,",,,,,,,"3.65","5,,,S",,,,,,
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1961-01",,,,,,,,,"0",",S","0",",S",,,,,,,"54",",S,02,+",,,,,,,,,,,,,,,"58.8",",,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1961-02",,,"166","4,S",,,,,"0",",S","0",",S","0","4,S","24","4,S","4","4,S","51",",S,16,",,,"95","4,S,13,",,,"0","4,S",,,"71.8","4,S","87.0","4,,,S","56.6",",,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1961-03",,,,,,,,,"0","3,S","0","3,S",,,,,,,"54","3,S,06,",,,,,,,,,,,,,,,"59.1","3,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1961-07",,,,,,,,,"0","3,S","0","3,S",,,,,,,"55","3,S,24,+",,,,,,,,,,,,,,,"58.8","3,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1961-08",,,,,,,,,"0","5,S","0","5,S",,,,,,,"54","5,S,04,",,,,,,,,,,,,,,,"59.2","5,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1961-09",,,,,,,,,"0","5,S","0","5,S",,,,,,,"54","5,S,22,",,,,,,,,,,,,,,,"57.7","5,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1961-11",,,,,"21","4,S","12","4,S","0","2,S","0","2,S",,,,,,,"55","2,S,07,","0.91","4,,S,11,",,,,,,,"4.92","4,,,S",,,,,"59.3","2,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1961-12",,,,,,,,,"0","2,S","0","2,S",,,,,,,"55","2,S,18,+",,,,,,,,,,,,,,,"59.7","2,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1962-01",,,,,,,,,"0","5,S","0","5,S",,,,,,,"56","5,S,14,+",,,,,,,,,,,,,,,"59.8","5,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1962-02",,,,,,,,,"0","5,S","0","5,S",,,,,,,"55","5,S,08,",,,,,,,,,,,,,,,"60.0","5,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1962-03",,,,,,,,,"0","4,S","0","4,S",,,,,,,"54","4,S,01,",,,,,,,,,,,,,,,"60.4","4,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1962-04",,,,,,,,,"0","4,S","0","4,S",,,,,,,"58","4,S,06,",,,,,,,,,,,,,,,"61.3","4,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1962-05",,,,,"25","2,S","19","2,S","0","2,S","0","2,S",,,,,,,"58","2,S,07,","1.57","2,,S,19,",,,,,,,"11.72","2,,,S",,,,,"60.8","2,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1962-06",,,,,"22","3,S","15","3,S","0","1,S","0","1,S",,,,,,,"54","1,S,13,","0.98","3,,S,28,+",,,,,,,"8.78","3,,,S",,,,,"57.7","1,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1962-07",,,,,,,,,"0","4,S","0","4,S",,,,,,,"57","4,S,13,+",,,,,,,,,,,,,,,"60.1","4,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1962-09",,,,,,,,,"0","2,S","0","2,S",,,,,,,"55","2,S,07,",,,,,,,,,,,,,,,"60.4","2,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1962-10",,,,,"24","4,S","17","4,S","0","4,S","0","4,S",,,,,,,"58","4,S,31,+","0.87","4,,S,04,",,,,,,,"8.52","4,,,S",,,,,"60.6","4,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1962-11",,,,,,,,,"0",",S","0",",S",,,,,,,"58",",S,30,+",,,,,,,,,,,,,,,"61.0",",,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1962-12",,,,,,,,,"0","3,S","0","3,S",,,,,,,"56","3,S,05,",,,,,,,,,,,,,,,"61.0","3,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1963-01",,,,,,,,,"0","1,S","0","1,S",,,,,,,"52","1,S,17,",,,,,,,,,,,,,,,"59.3","1,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1963-02",,,,,,,,,"0","5,S","0","5,S",,,,,,,"47","5,S,15,",,,,,,,,,,,,,,,"59.4","5,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1963-03",,,,,,,,,"0","1,S","0","1,S",,,,,,,"55","1,S,22,",,,,,,,,,,,,,,,"60.9","1,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1963-04",,,,,"24","1,S","16","1,S",,,,,,,,,,,,,"1.06","1,,S,08,",,,,,,,"6.18","1,,,S",,,,,,
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1963-05",,,,,,,,,"0","5,S","0","5,S",,,,,,,"59","5,S,17,",,,,,,,,,,,,,,,"62.6","5,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1963-06",,,,,,,,,"0","3,S","0","3,S",,,,,,,"59","3,S,23,+",,,,,,,,,,,,,,,"62.2","3,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1963-07",,,,,,,,,"0","3,S","0","3,S",,,,,,,"57","3,S,26,",,,,,,,,,,,,,,,"61.2","3,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1963-08",,,,,,,,,"0","1,S","0","1,S",,,,,,,"59","1,S,24,+",,,,,,,,,,,,,,,"61.9","1,,,S"
"COM00080110","OLAYA HERRERA, CO","6.22","-75.591","1505.7","1963-09",,,,,,,,,"0",",S","0",",S",,,,,,,"55",",S,04,+",,,,,,,,,,,,,,,"61.8",",,,S"
