,year,origin,dest,sitc4,export_val,import_val,country
2703,2003.0,col,svk,711.0,51106.0,0.0,Slovakia
2704,2004.0,col,svk,711.0,58059.0,0.0,Slovakia
2705,2005.0,col,svk,711.0,29503.0,0.0,Slovakia
2706,2007.0,col,svk,711.0,439578.0,0.0,Slovakia
2707,2008.0,col,svk,711.0,1573591.0,0.0,Slovakia
2708,2009.0,col,svk,711.0,1963.0,0.0,Slovakia
2709,2010.0,col,svk,711.0,5800.0,0.0,Slovakia
2710,1993.0,col,abw,711.0,4584.0,0.0,Aruba
2711,1995.0,col,abw,711.0,4364.0,0.0,Aruba
2712,1996.0,col,abw,711.0,17369.0,0.0,Aruba
2713,1997.0,col,abw,711.0,16811.0,10760.0,Aruba
2714,1999.0,col,abw,711.0,11534.0,0.0,Aruba
2715,2000.0,col,abw,711.0,74803.0,0.0,Aruba
2716,2001.0,col,abw,711.0,3210.0,0.0,Aruba
2717,2002.0,col,abw,711.0,13860.0,0.0,Aruba
2718,2003.0,col,abw,711.0,9496.0,0.0,Aruba
2719,2004.0,col,abw,711.0,8375.0,0.0,Aruba
2720,2005.0,col,abw,711.0,25477.0,0.0,Aruba
2721,2006.0,col,abw,711.0,27335.0,0.0,Aruba
2722,2007.0,col,abw,711.0,16290.0,0.0,Aruba
2723,2008.0,col,abw,711.0,27024.0,0.0,Aruba
2724,2009.0,col,abw,711.0,54815.0,0.0,Aruba
2725,2010.0,col,abw,711.0,37110.0,0.0,Aruba
2726,2011.0,col,abw,711.0,48801.0,,Aruba
2727,2012.0,col,abw,711.0,74346.0,,Aruba
2728,2013.0,col,abw,711.0,135130.0,,Aruba
2729,2014.0,col,abw,711.0,124346.0,,Aruba
2730,2015.0,col,abw,711.0,170086.0,,Aruba
2731,2016.0,col,abw,711.0,317929.0,,Aruba
2732,2017.0,col,abw,711.0,298811.5,,Aruba
2733,1993.0,col,ecu,711.0,1564.0,0.0,Ecuador
2734,1994.0,col,ecu,711.0,2759031.0,0.0,Ecuador
2735,1995.0,col,ecu,711.0,535305.0,23887.0,Ecuador
2736,1996.0,col,ecu,711.0,2621.0,0.0,Ecuador
2737,2000.0,col,ecu,711.0,0.0,636895.0,Ecuador
2738,2001.0,col,ecu,711.0,6112.0,311092.0,Ecuador
2739,2002.0,col,ecu,711.0,28149.0,0.0,Ecuador
2740,2003.0,col,ecu,711.0,112742.0,0.0,Ecuador
2741,2004.0,col,ecu,711.0,93105.0,2656201.0,Ecuador
2742,2005.0,col,ecu,711.0,276262.0,15439027.0,Ecuador
2743,2006.0,col,ecu,711.0,153206.0,15730365.0,Ecuador
2744,2007.0,col,ecu,711.0,279144.0,6963955.0,Ecuador
2745,2008.0,col,ecu,711.0,361650.0,10055169.0,Ecuador
2746,2009.0,col,ecu,711.0,704307.0,33773341.0,Ecuador
2747,2010.0,col,ecu,711.0,675325.0,34563449.0,Ecuador
2748,2011.0,col,ecu,711.0,1054238.0,85987234.0,Ecuador
2749,2012.0,col,ecu,711.0,1391217.0,63369861.0,Ecuador
2750,2013.0,col,ecu,711.0,1259498.0,16983748.0,Ecuador
2751,2014.0,col,ecu,711.0,1261966.0,11694030.0,Ecuador
2752,2015.0,col,ecu,711.0,1481494.0,5528727.0,Ecuador
2753,2016.0,col,ecu,711.0,939787.0,1979304.0,Ecuador
2754,2017.0,col,ecu,711.0,1511297.5,4465005.0,Ecuador
2755,1993.0,col,pry,711.0,21482.0,0.0,Paraguay
2756,2004.0,col,pry,711.0,7000.0,0.0,Paraguay
2757,2007.0,col,pry,711.0,7604.0,0.0,Paraguay
2758,2014.0,col,pry,711.0,25392.0,,Paraguay
2759,2015.0,col,pry,711.0,209705.0,,Paraguay
2760,2016.0,col,pry,711.0,36289.0,,Paraguay
2761,2017.0,col,pry,711.0,278450.5,,Paraguay
2762,1994.0,col,mkd,711.0,4769.0,0.0,Macedonia
2763,1995.0,col,mkd,711.0,68222.0,0.0,Macedonia
2764,1996.0,col,mkd,711.0,111647.0,0.0,Macedonia
2765,1999.0,col,mkd,711.0,26336.0,0.0,Macedonia
2766,2000.0,col,mkd,711.0,21181.0,0.0,Macedonia
2767,2001.0,col,mkd,711.0,7904.0,0.0,Macedonia
2768,2002.0,col,mkd,711.0,14149.0,0.0,Macedonia
2769,2003.0,col,mkd,711.0,11039.0,0.0,Macedonia
2770,2004.0,col,mkd,711.0,34356.0,0.0,Macedonia
2771,2005.0,col,mkd,711.0,35179.0,0.0,Macedonia
2772,2006.0,col,mkd,711.0,40072.0,0.0,Macedonia
2773,2007.0,col,mkd,711.0,20511.0,0.0,Macedonia
2774,2008.0,col,mkd,711.0,48279.0,0.0,Macedonia
2775,2009.0,col,mkd,711.0,20908.0,0.0,Macedonia
2776,1994.0,col,ven,711.0,8316.0,56380.0,Venezuela
2777,1996.0,col,ven,711.0,0.0,1391.0,Venezuela
2778,1999.0,col,ven,711.0,2775.0,0.0,Venezuela
2779,2000.0,col,ven,711.0,27472.0,0.0,Venezuela
2780,2001.0,col,ven,711.0,115579.0,0.0,Venezuela
2781,2002.0,col,ven,711.0,284842.0,28.0,Venezuela
2782,2003.0,col,ven,711.0,308661.0,0.0,Venezuela
2783,2004.0,col,ven,711.0,593929.0,5516.0,Venezuela
2784,2005.0,col,ven,711.0,588252.0,1156.0,Venezuela
2785,2006.0,col,ven,711.0,897357.0,0.0,Venezuela
2786,2007.0,col,ven,711.0,630776.0,0.0,Venezuela
2787,2008.0,col,ven,711.0,1538861.0,6360.0,Venezuela
2788,2009.0,col,ven,711.0,946949.0,0.0,Venezuela
2789,2010.0,col,ven,711.0,66.0,0.0,Venezuela
2790,2016.0,col,ven,711.0,29317.0,,Venezuela
2791,1995.0,col,bdi,711.0,129962.0,0.0,Burundi
2792,1995.0,col,egy,711.0,32345.0,0.0,Egypt
2793,1996.0,col,egy,711.0,137102.0,0.0,Egypt
2794,1997.0,col,egy,711.0,38092.0,0.0,Egypt
2795,1999.0,col,egy,711.0,43610.0,0.0,Egypt
2796,2000.0,col,egy,711.0,86286.0,0.0,Egypt
2797,2001.0,col,egy,711.0,65581.0,0.0,Egypt
2798,2002.0,col,egy,711.0,24822.0,0.0,Egypt
2799,2003.0,col,egy,711.0,50347.0,0.0,Egypt
2800,2004.0,col,egy,711.0,199935.0,0.0,Egypt
2801,2006.0,col,egy,711.0,50906.0,0.0,Egypt
2802,2007.0,col,egy,711.0,139366.0,0.0,Egypt
2803,2008.0,col,egy,711.0,291651.0,0.0,Egypt
2804,2009.0,col,egy,711.0,355847.0,0.0,Egypt
2805,2010.0,col,egy,711.0,194965.0,0.0,Egypt
2806,2011.0,col,egy,711.0,538931.0,,Egypt
2807,2012.0,col,egy,711.0,681064.0,,Egypt
2808,2013.0,col,egy,711.0,636312.0,,Egypt
2809,2014.0,col,egy,711.0,429519.0,,Egypt
2810,2015.0,col,egy,711.0,1274965.0,,Egypt
2811,2016.0,col,egy,711.0,821456.0,,Egypt
2812,2017.0,col,egy,711.0,981649.5,,Egypt
2813,1995.0,col,and,711.0,139061.0,0.0,Andorra
2814,1996.0,col,and,711.0,71756.0,0.0,Andorra
2815,1997.0,col,and,711.0,69280.0,0.0,Andorra
2816,1999.0,col,and,711.0,69220.0,0.0,Andorra
2817,2000.0,col,and,711.0,34414.0,0.0,Andorra
2818,2001.0,col,and,711.0,56477.0,0.0,Andorra
2819,2002.0,col,and,711.0,29882.0,0.0,Andorra
2820,2003.0,col,and,711.0,34802.0,0.0,Andorra
2821,2004.0,col,and,711.0,70566.0,0.0,Andorra
2822,1995.0,col,est,711.0,1517290.0,0.0,Estonia
2823,1996.0,col,est,711.0,2883820.0,0.0,Estonia
2824,1997.0,col,est,711.0,1021977.0,0.0,Estonia
2825,1999.0,col,est,711.0,133110.0,0.0,Estonia
2826,2000.0,col,est,711.0,2533.0,0.0,Estonia
2827,2001.0,col,est,711.0,4578.0,0.0,Estonia
2828,2002.0,col,est,711.0,3940.0,0.0,Estonia
2829,2003.0,col,est,711.0,238094.0,0.0,Estonia
2830,2004.0,col,est,711.0,68808.0,0.0,Estonia
2831,2005.0,col,est,711.0,16043.0,0.0,Estonia
2832,2006.0,col,est,711.0,11953.0,0.0,Estonia
2833,2007.0,col,est,711.0,1119270.0,0.0,Estonia
2834,2008.0,col,est,711.0,1559479.0,0.0,Estonia
2835,2009.0,col,est,711.0,990888.0,0.0,Estonia
2836,2010.0,col,est,711.0,501174.0,0.0,Estonia
2837,2011.0,col,est,711.0,205811.0,,Estonia
2838,2012.0,col,est,711.0,310958.0,,Estonia
2839,2013.0,col,est,711.0,735287.0,,Estonia
2840,2014.0,col,est,711.0,390522.0,,Estonia
2841,2015.0,col,est,711.0,447074.0,,Estonia
2842,2016.0,col,est,711.0,527142.0,,Estonia
2843,2017.0,col,est,711.0,453336.5,,Estonia
2844,1995.0,col,lva,711.0,4178.0,0.0,Latvia
2845,1996.0,col,lva,711.0,1560.0,0.0,Latvia
2846,2000.0,col,lva,711.0,14103.0,0.0,Latvia
2847,2001.0,col,lva,711.0,21650.0,0.0,Latvia
2848,2005.0,col,lva,711.0,48637.0,0.0,Latvia
2849,2007.0,col,lva,711.0,1288204.0,0.0,Latvia
2850,2008.0,col,lva,711.0,889240.0,0.0,Latvia
2851,2009.0,col,lva,711.0,1101595.0,0.0,Latvia
2852,2010.0,col,lva,711.0,750482.0,0.0,Latvia
2853,2011.0,col,lva,711.0,1481343.0,,Latvia
2854,2012.0,col,lva,711.0,156262.0,,Latvia
2855,2013.0,col,lva,711.0,632400.0,,Latvia
2856,2014.0,col,lva,711.0,730835.0,,Latvia
2857,2017.0,col,lva,711.0,284567.0,,Latvia
2858,1995.0,col,ukr,711.0,45576.0,0.0,Ukraine
2859,1996.0,col,ukr,711.0,319911.0,0.0,Ukraine
2860,1997.0,col,ukr,711.0,291176.0,0.0,Ukraine
2861,1999.0,col,ukr,711.0,386645.0,0.0,Ukraine
2862,2000.0,col,ukr,711.0,201735.0,0.0,Ukraine
2863,2001.0,col,ukr,711.0,390803.0,0.0,Ukraine
2864,2002.0,col,ukr,711.0,402150.0,0.0,Ukraine
2865,2003.0,col,ukr,711.0,556168.0,0.0,Ukraine
2866,2004.0,col,ukr,711.0,570168.0,0.0,Ukraine
2867,2005.0,col,ukr,711.0,746836.0,0.0,Ukraine
2868,2006.0,col,ukr,711.0,747056.0,0.0,Ukraine
2869,2007.0,col,ukr,711.0,864134.0,0.0,Ukraine
2870,2008.0,col,ukr,711.0,1095441.0,0.0,Ukraine
2871,2009.0,col,ukr,711.0,753147.0,0.0,Ukraine
2872,2010.0,col,ukr,711.0,1061300.0,0.0,Ukraine
2873,2012.0,col,ukr,711.0,14573.0,,Ukraine
2874,2013.0,col,ukr,711.0,64480.0,,Ukraine
2875,2014.0,col,ukr,711.0,171585.0,,Ukraine
2876,2016.0,col,ukr,711.0,793915.0,,Ukraine
2877,2017.0,col,ukr,711.0,1971973.5,,Ukraine
2878,1995.0,col,gtm,711.0,2263.0,0.0,Guatemala
2879,1996.0,col,gtm,711.0,10231.0,0.0,Guatemala
2880,2000.0,col,gtm,711.0,4000.0,64853.0,Guatemala
2881,2001.0,col,gtm,711.0,0.0,87046.0,Guatemala
2882,2006.0,col,gtm,711.0,261.0,0.0,Guatemala
2883,2007.0,col,gtm,711.0,237.0,272.0,Guatemala
2884,2008.0,col,gtm,711.0,303.0,0.0,Guatemala
2885,2012.0,col,gtm,711.0,307.0,,Guatemala
2886,2014.0,col,gtm,711.0,12355.0,,Guatemala
2887,2015.0,col,gtm,711.0,11664.0,,Guatemala
2888,1996.0,col,alb,711.0,21520.0,0.0,Albania
2889,2000.0,col,alb,711.0,16859.0,0.0,Albania
2890,2001.0,col,alb,711.0,305900.0,0.0,Albania
2891,2002.0,col,alb,711.0,203153.0,0.0,Albania
2892,2004.0,col,alb,711.0,7272.0,0.0,Albania
2893,2005.0,col,alb,711.0,84402.0,0.0,Albania
2894,2006.0,col,alb,711.0,214625.0,0.0,Albania
2895,2007.0,col,alb,711.0,293794.0,0.0,Albania
2896,2008.0,col,alb,711.0,503820.0,0.0,Albania
2897,2009.0,col,alb,711.0,106181.0,0.0,Albania
2898,2010.0,col,alb,711.0,89913.0,0.0,Albania
2899,2011.0,col,alb,711.0,32064.0,,Albania
2900,2012.0,col,alb,711.0,170924.0,,Albania
2901,2013.0,col,alb,711.0,123997.0,,Albania
2902,2014.0,col,alb,711.0,88791.0,,Albania
2903,2015.0,col,alb,711.0,144941.0,,Albania
2904,2016.0,col,alb,711.0,62659.0,,Albania
2905,2017.0,col,alb,711.0,145493.0,,Albania
2906,1996.0,col,ant,711.0,8916.0,0.0,Netherlands Antilles
2907,1997.0,col,ant,711.0,2790.0,0.0,Netherlands Antilles
2908,1999.0,col,ant,711.0,2489.0,0.0,Netherlands Antilles
2909,2000.0,col,ant,711.0,2310.0,0.0,Netherlands Antilles
2910,2002.0,col,ant,711.0,13984.0,0.0,Netherlands Antilles
2911,2003.0,col,ant,711.0,1092954.0,0.0,Netherlands Antilles
2912,2004.0,col,ant,711.0,10432.0,0.0,Netherlands Antilles
2913,2005.0,col,ant,711.0,209543.0,0.0,Netherlands Antilles
2914,2006.0,col,ant,711.0,141036.0,0.0,Netherlands Antilles
2915,2007.0,col,ant,711.0,101997.0,0.0,Netherlands Antilles
2916,2008.0,col,ant,711.0,130681.0,0.0,Netherlands Antilles
2917,2009.0,col,ant,711.0,96407.0,0.0,Netherlands Antilles
2918,2010.0,col,ant,711.0,92758.0,0.0,Netherlands Antilles
2919,1996.0,col,pyf,711.0,180762.0,0.0,French Polynesia
2920,1997.0,col,pyf,711.0,198499.0,0.0,French Polynesia
2921,1999.0,col,pyf,711.0,154523.0,0.0,French Polynesia
2922,2000.0,col,pyf,711.0,207151.0,0.0,French Polynesia
2923,2001.0,col,pyf,711.0,213386.0,0.0,French Polynesia
2924,2002.0,col,pyf,711.0,193121.0,0.0,French Polynesia
2925,2003.0,col,pyf,711.0,62505.0,0.0,French Polynesia
2926,2004.0,col,pyf,711.0,96743.0,0.0,French Polynesia
2927,2005.0,col,pyf,711.0,115693.0,0.0,French Polynesia
2928,2006.0,col,pyf,711.0,86286.0,0.0,French Polynesia
2929,2007.0,col,pyf,711.0,90323.0,0.0,French Polynesia
2930,2008.0,col,pyf,711.0,163342.0,0.0,French Polynesia
2931,2009.0,col,pyf,711.0,97301.0,0.0,French Polynesia
2932,2010.0,col,pyf,711.0,14720.0,0.0,French Polynesia
2933,2013.0,col,pyf,711.0,130735.0,,French Polynesia
2934,2015.0,col,pyf,711.0,58123.0,,French Polynesia
2935,1997.0,col,qat,711.0,2530.0,0.0,Qatar
2936,1999.0,col,qat,711.0,571.0,0.0,Qatar
2937,2000.0,col,qat,711.0,3151.0,0.0,Qatar
2938,2001.0,col,qat,711.0,516.0,0.0,Qatar
2939,2002.0,col,qat,711.0,5933.0,0.0,Qatar
2940,2004.0,col,qat,711.0,941.0,0.0,Qatar
2941,2005.0,col,qat,711.0,2981.0,0.0,Qatar
2942,2007.0,col,qat,711.0,20949.0,0.0,Qatar
2943,2008.0,col,qat,711.0,6505.0,0.0,Qatar
2944,2010.0,col,qat,711.0,9062.0,0.0,Qatar
2945,1997.0,col,blr,711.0,570573.0,0.0,Belarus
2946,1999.0,col,blr,711.0,1084576.0,0.0,Belarus
2947,2000.0,col,blr,711.0,43605.0,0.0,Belarus
2948,2001.0,col,blr,711.0,19469.0,0.0,Belarus
2949,2002.0,col,blr,711.0,986.0,0.0,Belarus
2950,2003.0,col,blr,711.0,2340.0,0.0,Belarus
2951,2004.0,col,blr,711.0,13685.0,0.0,Belarus
2952,2005.0,col,blr,711.0,44509.0,0.0,Belarus
2953,2006.0,col,blr,711.0,57171.0,0.0,Belarus
2954,2007.0,col,blr,711.0,70490.0,0.0,Belarus
2955,2008.0,col,blr,711.0,85233.0,0.0,Belarus
2956,2009.0,col,blr,711.0,34454.0,0.0,Belarus
2957,2010.0,col,blr,711.0,19767.0,0.0,Belarus
2958,1997.0,col,bhs,711.0,144167.0,0.0,Bahamas
2959,1998.0,col,bhs,711.0,144000.0,0.0,Bahamas
2960,2001.0,col,bhs,711.0,198116.0,0.0,Bahamas
2961,1997.0,col,cri,711.0,161233.0,0.0,Costa Rica
2962,1999.0,col,cri,711.0,79356.0,0.0,Costa Rica
2963,2000.0,col,cri,711.0,182047.0,0.0,Costa Rica
2964,2001.0,col,cri,711.0,129334.0,8609.0,Costa Rica
2965,2002.0,col,cri,711.0,134511.0,0.0,Costa Rica
2966,2003.0,col,cri,711.0,84913.0,0.0,Costa Rica
2967,2004.0,col,cri,711.0,11885.0,0.0,Costa Rica
2968,2005.0,col,cri,711.0,3770.0,0.0,Costa Rica
2969,2006.0,col,cri,711.0,367.0,0.0,Costa Rica
2970,2007.0,col,cri,711.0,48872.0,0.0,Costa Rica
2971,2008.0,col,cri,711.0,10503.0,0.0,Costa Rica
2972,2010.0,col,cri,711.0,309.0,0.0,Costa Rica
2973,2011.0,col,cri,711.0,58500.0,,Costa Rica
2974,2012.0,col,cri,711.0,74356.0,,Costa Rica
2975,2013.0,col,cri,711.0,59579.0,,Costa Rica
2976,2014.0,col,cri,711.0,78937.0,,Costa Rica
2977,2015.0,col,cri,711.0,125960.0,,Costa Rica
2978,2016.0,col,cri,711.0,467376.0,,Costa Rica
2979,2017.0,col,cri,711.0,315584.5,1317.0,Costa Rica
2980,1998.0,col,blx,711.0,91756000.0,0.0,Belgium-Luxembourg
2981,1999.0,col,geo,711.0,43608.0,0.0,Georgia
2982,2002.0,col,geo,711.0,694628.0,0.0,Georgia
2983,2006.0,col,geo,711.0,46078.0,0.0,Georgia
2984,2009.0,col,geo,711.0,85036.0,0.0,Georgia
2985,2010.0,col,geo,711.0,171734.0,0.0,Georgia
2986,2011.0,col,geo,711.0,96761.0,,Georgia
2987,2012.0,col,geo,711.0,187592.0,,Georgia
2988,2013.0,col,geo,711.0,56777.0,,Georgia
2989,2014.0,col,geo,711.0,179186.0,,Georgia
2990,2015.0,col,geo,711.0,138944.0,,Georgia
2991,2016.0,col,geo,711.0,145860.0,,Georgia
2992,2017.0,col,geo,711.0,142435.0,,Georgia
2993,2000.0,col,myt,711.0,5357.0,0.0,Mayotte
2994,2001.0,col,myt,711.0,691.0,0.0,Mayotte
2995,2002.0,col,myt,711.0,5180.0,0.0,Mayotte
2996,2000.0,col,kaz,711.0,2335.0,0.0,Kazakhstan
2997,2003.0,col,kaz,711.0,6017.0,0.0,Kazakhstan
2998,2004.0,col,kaz,711.0,12409.0,0.0,Kazakhstan
2999,2005.0,col,kaz,711.0,4737.0,0.0,Kazakhstan
3000,2006.0,col,kaz,711.0,6349.0,0.0,Kazakhstan
3001,2007.0,col,kaz,711.0,1841.0,0.0,Kazakhstan
3002,2008.0,col,kaz,711.0,5132.0,0.0,Kazakhstan
3003,2009.0,col,kaz,711.0,4293.0,0.0,Kazakhstan
3004,2010.0,col,kaz,711.0,4930.0,0.0,Kazakhstan
3005,2000.0,col,fji,711.0,31441.0,0.0,Fiji
3006,2009.0,col,fji,711.0,70781.0,0.0,Fiji
3007,2001.0,col,bhr,711.0,28344.0,0.0,Bahrain
3008,2002.0,col,bhr,711.0,2615.0,0.0,Bahrain
3009,2004.0,col,bhr,711.0,33931.0,0.0,Bahrain
3010,2005.0,col,bhr,711.0,17601.0,0.0,Bahrain
3011,2007.0,col,bhr,711.0,2229.0,0.0,Bahrain
3012,2008.0,col,bhr,711.0,184835.0,0.0,Bahrain
3013,2010.0,col,bhr,711.0,24065.0,0.0,Bahrain
3014,2001.0,col,lux,711.0,7429.0,0.0,Luxembourg
3015,2002.0,col,lux,711.0,855.0,0.0,Luxembourg
3016,2008.0,col,lux,711.0,1784.0,0.0,Luxembourg
3017,2009.0,col,lux,711.0,2781.0,0.0,Luxembourg
3018,2010.0,col,lux,711.0,645.0,0.0,Luxembourg
3019,2001.0,col,wlf,711.0,656.0,0.0,Wallis and Futuna
3020,2002.0,col,dom,711.0,0.0,2990.0,Dominican Republic
3021,2003.0,col,dom,711.0,0.0,1686.0,Dominican Republic
3022,2004.0,col,dom,711.0,264.0,730.0,Dominican Republic
3023,2005.0,col,dom,711.0,25160.0,676.0,Dominican Republic
3024,2006.0,col,dom,711.0,50507.0,869.0,Dominican Republic
3025,2007.0,col,dom,711.0,54504.0,0.0,Dominican Republic
3026,2008.0,col,dom,711.0,91811.0,0.0,Dominican Republic
3027,2009.0,col,dom,711.0,98646.0,0.0,Dominican Republic
3028,2010.0,col,dom,711.0,211033.0,0.0,Dominican Republic
3029,2011.0,col,dom,711.0,7059.0,,Dominican Republic
3030,2012.0,col,dom,711.0,10018.0,,Dominican Republic
3031,2015.0,col,dom,711.0,10033778.0,,Dominican Republic
3032,2016.0,col,dom,711.0,5407362.0,,Dominican Republic
3033,2017.0,col,dom,711.0,1574611.5,,Dominican Republic
3034,2002.0,col,nic,711.0,18.0,0.0,Nicaragua
3035,2009.0,col,nic,711.0,7.0,0.0,Nicaragua
3036,2010.0,col,nic,711.0,24.0,0.0,Nicaragua
3037,2017.0,col,nic,711.0,41938.0,,Nicaragua
3038,2003.0,col,bih,711.0,41976.0,0.0,Bosnia and Herzegovina
3039,2004.0,col,bih,711.0,42407.0,0.0,Bosnia and Herzegovina
3040,2005.0,col,bih,711.0,111342.0,0.0,Bosnia and Herzegovina
3041,2006.0,col,bih,711.0,196232.0,0.0,Bosnia and Herzegovina
3042,2007.0,col,bih,711.0,191225.0,0.0,Bosnia and Herzegovina
3043,2008.0,col,bih,711.0,185388.0,0.0,Bosnia and Herzegovina
3044,2009.0,col,bih,711.0,141021.0,0.0,Bosnia and Herzegovina
3045,2010.0,col,bih,711.0,85937.0,0.0,Bosnia and Herzegovina
3046,2003.0,col,col,711.0,7230.0,7230.0,Colombia
3047,2005.0,col,col,711.0,1046.0,1046.0,Colombia
3048,2011.0,col,col,711.0,,5937.0,Colombia
3049,2014.0,col,col,711.0,,14304.0,Colombia
3050,2004.0,col,mda,711.0,3993.0,0.0,Moldova
3051,2005.0,col,mda,711.0,3.0,0.0,Moldova
3052,2006.0,col,mda,711.0,14525.0,0.0,Moldova
3053,2007.0,col,mda,711.0,12083.0,0.0,Moldova
3054,2008.0,col,mda,711.0,28147.0,0.0,Moldova
3055,2009.0,col,mda,711.0,1369.0,0.0,Moldova
3056,2010.0,col,mda,711.0,1055.0,0.0,Moldova
3057,2004.0,col,hti,711.0,7010.0,0.0,Haiti
3058,2005.0,col,omn,711.0,42660.0,0.0,Oman
3059,2008.0,col,omn,711.0,56739.0,0.0,Oman
3060,2015.0,col,omn,711.0,195761.0,,Oman
3061,2016.0,col,omn,711.0,58572.0,,Oman
3062,2005.0,col,pse,711.0,109134.0,0.0,Palestine
3063,2008.0,col,pse,711.0,55707.0,0.0,Palestine
3064,2005.0,col,vnm,711.0,0.0,356488.0,Vietnam
3065,2006.0,col,vnm,711.0,47630.0,0.0,Vietnam
3066,2009.0,col,vnm,711.0,64507.0,0.0,Vietnam
3067,2013.0,col,vnm,711.0,645216.0,,Vietnam
3068,2014.0,col,vnm,711.0,361454.0,,Vietnam
3069,2015.0,col,vnm,711.0,115022.0,,Vietnam
3070,2016.0,col,vnm,711.0,137027.0,24900.0,Vietnam
3071,2005.0,col,dma,711.0,2454.0,0.0,Dominica
3072,2012.0,col,dma,711.0,218.0,,Dominica
3073,2013.0,col,dma,711.0,461.0,,Dominica
3074,2014.0,col,dma,711.0,922.0,,Dominica
3075,2015.0,col,dma,711.0,231.0,,Dominica
3076,2016.0,col,dma,711.0,786.0,,Dominica
3077,2005.0,col,grd,711.0,2700.0,0.0,Grenada
3078,2007.0,col,grd,711.0,6.0,0.0,Grenada
3079,2008.0,col,grd,711.0,3590.0,0.0,Grenada
3080,2010.0,col,grd,711.0,2766.0,0.0,Grenada
3081,2011.0,col,grd,711.0,1260.0,,Grenada
3082,2005.0,col,slv,711.0,19.0,0.0,El Salvador
3083,2006.0,col,slv,711.0,103.0,0.0,El Salvador
3084,2007.0,col,slv,711.0,146.0,0.0,El Salvador
3085,2009.0,col,slv,711.0,247.0,0.0,El Salvador
3086,2010.0,col,slv,711.0,8611.0,0.0,El Salvador
3087,2011.0,col,slv,711.0,92054.0,,El Salvador
3088,2012.0,col,slv,711.0,91765.0,,El Salvador
3089,2013.0,col,slv,711.0,202706.0,,El Salvador
3090,2014.0,col,slv,711.0,364498.0,,El Salvador
3091,2015.0,col,slv,711.0,327633.0,,El Salvador
3092,2016.0,col,slv,711.0,177442.0,,El Salvador
3093,2017.0,col,slv,711.0,179036.0,,El Salvador
3094,2005.0,col,asm,711.0,87085.0,0.0,American Samoa
3095,2005.0,col,pcn,711.0,0.0,116544.0,Pitcairn Islands
3096,2006.0,col,ind,711.0,43425.0,0.0,India
3097,2008.0,col,ind,711.0,145222.0,0.0,India
3098,2009.0,col,ind,711.0,230174.0,0.0,India
3099,2016.0,col,ind,711.0,77923.0,,India
3100,2017.0,col,ind,711.0,330662.0,,India
3101,2006.0,col,irn,711.0,48806.0,0.0,Iran
3102,2015.0,col,irn,711.0,54963.0,,Iran
3103,2016.0,col,irn,711.0,70758.0,,Iran
3104,2017.0,col,irn,711.0,180204.0,,Iran
3105,2006.0,col,mng,711.0,2753.0,0.0,Mongolia
3106,2006.0,col,fro,711.0,255.0,0.0,Faroe Islands
3107,2008.0,col,fro,711.0,1621.0,0.0,Faroe Islands
3108,2009.0,col,fro,711.0,1527.0,0.0,Faroe Islands
3109,2012.0,col,fro,711.0,78709.0,,Faroe Islands
3110,2006.0,col,mne,711.0,50496.0,0.0,Montenegro
3111,2007.0,col,mne,711.0,36417.0,0.0,Montenegro
3112,2008.0,col,mne,711.0,21426.0,0.0,Montenegro
3113,2009.0,col,mne,711.0,18085.0,0.0,Montenegro
3114,2010.0,col,mne,711.0,69148.0,0.0,Montenegro
3115,2006.0,col,srb,711.0,348532.0,0.0,Serbia
3116,2007.0,col,srb,711.0,282648.0,0.0,Serbia
3117,2008.0,col,srb,711.0,230906.0,0.0,Serbia
3118,2009.0,col,srb,711.0,130789.0,0.0,Serbia
3119,2010.0,col,srb,711.0,57109.0,0.0,Serbia
3120,2016.0,col,srb,711.0,72361.0,,Serbia
3121,2006.0,col,atg,711.0,946.0,0.0,Antigua and Barbuda
3122,2007.0,col,atg,711.0,3.0,0.0,Antigua and Barbuda
3123,2009.0,col,atg,711.0,1289.0,0.0,Antigua and Barbuda
3124,2010.0,col,atg,711.0,429.0,0.0,Antigua and Barbuda
3125,2007.0,col,mdg,711.0,106184.0,0.0,Madagascar
3126,2007.0,col,cub,711.0,27.0,0.0,Cuba
3127,2014.0,col,cub,711.0,20.0,,Cuba
3128,2016.0,col,cub,711.0,54.0,,Cuba
3129,2007.0,col,guy,711.0,5.0,0.0,Guyana
3130,2008.0,col,caf,711.0,66004.0,0.0,Central African Republic
3131,2008.0,col,arm,711.0,103380.0,0.0,Armenia
3132,2009.0,col,arm,711.0,173774.0,0.0,Armenia
3133,2010.0,col,arm,711.0,197251.0,0.0,Armenia
3134,2014.0,col,arm,711.0,55986.0,,Armenia
3135,2015.0,col,arm,711.0,67990.0,,Armenia
3136,2016.0,col,arm,711.0,57809.0,,Armenia
3137,2009.0,col,hnd,711.0,130.0,0.0,Honduras
3138,2014.0,col,hnd,711.0,8928.0,,Honduras
3139,2015.0,col,hnd,711.0,22924.0,,Honduras
3140,2016.0,col,hnd,711.0,37518.0,,Honduras
3141,2017.0,col,hnd,711.0,11165.5,3119479.5,Honduras
3142,2009.0,col,lca,711.0,1500.0,0.0,Saint Lucia
3143,2010.0,col,lca,711.0,3750.0,0.0,Saint Lucia
3144,2016.0,col,lca,711.0,574.0,,Saint Lucia
